-0.20610687022900764;0.32061068702290074;-0.06870229007633588;-0.016845703125;0.049560546875;1.0322265625

-0.21374045801526717;0.366412213740458;-0.05343511450381679;-0.023681640625;0.052734375;1.02294921875

-0.1984732824427481;0.3435114503816794;-0.0916030534351145;-0.021240234375;0.052734375;1.041259765625

-0.22137404580152673;0.2900763358778626;-0.09923664122137404;-0.025146484375;0.048583984375;1.037841796875

-0.21374045801526717;0.2595419847328244;-0.0916030534351145;-0.025146484375;0.052978515625;1.02587890625

-0.21374045801526717;0.2824427480916031;-0.06870229007633588;-0.029052734375;0.051513671875;1.03759765625

-0.22137404580152673;0.31297709923664124;-0.10687022900763359;-0.028564453125;0.046875;1.03271484375

-0.21374045801526717;0.31297709923664124;-0.0916030534351145;-0.027587890625;0.047119140625;1.044921875

-0.21374045801526717;0.33587786259541985;-0.05343511450381679;-0.027587890625;0.03369140625;1.038818359375

-0.22137404580152673;0.366412213740458;-0.030534351145038167;-0.026123046875;0.049072265625;1.044677734375

-0.24427480916030533;0.4122137404580153;-0.07633587786259542;-0.02685546875;0.0556640625;1.04443359375

-0.25190839694656486;0.33587786259541985;-0.0916030534351145;-0.02978515625;0.054931640625;1.030029296875

-0.22137404580152673;0.2824427480916031;-0.061068702290076333;-0.020263671875;0.050537109375;1.03271484375

-0.21374045801526717;0.25190839694656486;-0.08396946564885496;-0.031982421875;0.048583984375;1.04052734375

-0.24427480916030533;0.24427480916030533;-0.061068702290076333;-0.026611328125;0.043212890625;1.03125

-0.2366412213740458;0.29770992366412213;-0.022900763358778626;-0.030517578125;0.054443359375;1.043701171875

-0.2595419847328244;0.32061068702290074;-0.030534351145038167;-0.03076171875;0.031982421875;1.033203125

-0.2366412213740458;0.3053435114503817;-0.08396946564885496;-0.03076171875;0.0458984375;1.036865234375

-0.2366412213740458;0.3282442748091603;-0.08396946564885496;-0.027587890625;0.05078125;1.0439453125

-0.20610687022900764;0.33587786259541985;-0.061068702290076333;-0.0224609375;0.05029296875;1.030517578125

-0.1984732824427481;0.31297709923664124;-0.06870229007633588;-0.026123046875;0.04541015625;1.04296875

-0.2366412213740458;0.2748091603053435;-0.06870229007633588;-0.02734375;0.049072265625;1.036376953125

-0.25190839694656486;0.2824427480916031;-0.030534351145038167;-0.030029296875;0.052734375;1.052490234375

